PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,PurchDate2,IsBadBuy
0,0,0,3,8,40,22,37,1,1,1,1,58871,1,0,3,5022,6158,5924,7151,4528,5425,8370,9384,0,0,42,143,13,4730,0,671,9,1
0,0,1,5,21,452,92,155,0,0,0,0,81183,0,5,0,5740,6833,6699,7880,5938,7208,9528,10558,0,0,43,143,13,7940,0,1243,9,1
0,0,0,3,2,8,7,8,6,0,2,2,66893,1,3,2,7272,9270,8354,10512,6966,8661,8023,9854,0,0,43,143,13,7280,0,1313,9,1
0,0,0,3,7,67,28,157,5,0,2,2,72233,1,5,3,8968,10806,10185,12170,8974,10803,10192,12167,0,0,43,143,13,7880,0,1389,9,1
0,0,6,7,1,11,5,218,5,0,2,2,69400,1,4,1,2995,3757,3735,4558,3166,3908,3919,4721,0,0,43,143,13,5530,0,1711,9,1
0,0,1,5,1,1,1,188,2,0,1,1,68543,1,1,1,5171,6566,6085,7591,4658,5320,8081,8864,0,0,44,143,13,8455,0,533,9,1
0,0,2,4,4,397,5,50,4,0,2,2,78175,0,5,0,6406,7881,7418,9011,6419,7712,7433,8829,0,0,44,143,13,7035,0,1740,9,1
0,0,3,2,1,11,2,22,7,0,0,0,73784,1,4,1,11472,14191,12890,15826,11893,14336,15713,17931,0,0,44,143,13,7640,0,1623,0,1
0,0,1,5,7,58,28,55,3,0,0,0,82033,1,5,3,6430,7752,10092,11438,6684,7912,10365,11632,0,0,44,143,13,8455,0,1243,0,1
0,0,0,3,7,21,28,19,6,0,2,2,60213,1,0,3,5659,6736,9610,11119,5595,6703,9354,10977,0,0,44,143,13,6265,0,728,0,1
0,0,0,3,7,104,28,121,4,0,0,0,77577,1,0,3,5360,6678,8946,10495,4913,5753,9178,9884,0,0,42,143,13,6635,0,1038,0,1
0,0,0,3,13,44,10,3,12,0,0,0,52257,1,3,3,6007,7539,10097,11590,6960,8321,10293,11912,0,0,44,143,13,7440,0,1500,0,1
0,0,3,2,7,51,11,13,0,0,2,2,52431,1,2,3,5100,6439,9134,10453,5100,6439,9134,10453,0,0,44,143,13,5655,0,671,0,1
0,0,0,3,2,26,30,236,3,0,2,2,62486,1,5,2,8089,9766,13318,14760,8089,9766,13318,14760,0,0,42,143,13,8555,0,1020,0,1
0,0,1,5,11,102,18,134,3,0,0,0,79331,0,5,0,5275,6563,9429,15123,5337,6192,9026,10193,0,0,44,143,13,6735,0,686,0,1
0,0,0,3,13,44,10,3,1,0,0,0,82457,1,3,3,6007,7539,10097,11590,6370,7852,10582,13044,0,0,44,143,13,6835,0,2152,0,1
0,0,6,7,2,92,30,169,7,0,1,1,63709,1,10,2,3337,4339,6380,7617,3457,4208,6685,8138,0,0,43,143,13,5735,0,1125,0,1
0,0,7,1,13,663,25,843,4,0,0,0,19610,1,8,3,14539,15841,20008,21662,17343,18942,20291,22079,2,1,44,143,13,9387,0,762,0,1
0,0,5,6,1,93,6,226,3,0,2,2,45404,1,4,1,2812,3699,5958,7319,2812,3699,5958,7319,0,0,44,143,13,6035,0,1416,0,1
0,0,3,2,1,33,2,28,4,0,1,1,56088,1,0,1,7107,8564,11103,12646,7426,8876,10910,12253,0,0,44,143,13,7035,0,754,0,1
1,0,7,2,9,59,10,3,7,0,1,1,46220,1,0,1,6414,6997,10180,10688,6366,6963,10515,11501,0,0,42,143,13,6055,0,975,1,1
1,0,2,5,7,83,11,97,11,0,2,2,64772,1,4,3,5557,6876,9551,10605,5557,6876,9551,10605,0,0,43,143,13,6635,0,1801,1,1
1,0,1,6,6,37,6,844,3,0,1,1,81288,2,5,0,7700,8560,11681,12666,7691,8551,11831,12982,0,0,44,143,13,8455,0,1373,1,1
1,0,0,4,13,39,10,3,5,0,2,2,70628,1,0,3,6198,7187,10132,11341,6111,7104,10181,11358,0,0,44,143,13,7540,0,1272,1,1
1,0,2,5,13,44,10,3,6,0,2,2,74359,1,3,3,5564,6776,8689,9871,5605,6862,8835,10654,0,0,42,143,13,6665,0,1974,3,1
1,0,6,8,21,1039,10,33,1,0,2,2,77377,0,5,0,3431,4330,5870,7408,3753,4839,6243,8050,0,0,44,143,13,7540,0,1572,3,1
1,0,2,5,2,28,10,13,7,0,2,2,69058,1,8,2,8304,9192,11389,12616,8348,9174,11330,12474,0,0,44,143,13,9205,0,728,3,1
1,0,2,5,7,16,10,3,7,0,2,2,67622,1,3,3,4794,5887,7529,8670,4823,5917,7602,8893,0,0,44,143,13,6265,0,1703,3,1
1,0,1,6,7,105,10,3,0,0,1,1,20728,1,2,3,3264,4162,5834,6624,2767,3564,5186,6049,0,0,44,143,13,5430,0,582,3,1
1,0,0,4,2,4,41,109,6,0,0,0,67078,1,2,2,4719,5758,8239,8922,4649,5921,8228,9480,0,0,44,143,13,5355,0,1020,4,1
1,0,1,6,15,48,16,44,4,0,2,2,73029,1,10,1,6111,7007,10191,10889,6222,7134,10198,10850,0,0,44,143,13,7640,0,686,4,1
1,0,2,5,2,28,10,13,3,0,2,2,88665,1,8,2,8831,10070,11949,13292,8947,10236,12034,13636,0,0,42,143,13,8455,0,853,4,1
1,0,1,6,7,13,11,47,0,0,3,3,46037,1,2,3,2891,3729,5729,6418,2984,4032,6059,8186,0,0,42,143,13,4230,0,834,4,1
1,0,7,2,9,59,10,3,6,0,2,2,58726,1,0,1,7183,7713,10256,10833,7153,7689,10223,10807,0,0,44,143,13,6465,0,1086,4,1
1,0,2,5,4,397,5,50,4,0,0,0,78104,0,5,0,7129,8522,11184,13259,6857,7924,10570,11652,0,0,42,143,13,7165,0,1740,4,1
1,0,2,5,3,561,11,86,1,0,2,2,89488,0,9,0,5780,7052,9054,10200,5780,7052,9054,10200,0,0,44,143,13,7240,0,1633,4,1
1,0,2,5,7,105,11,3,4,0,2,2,71499,1,2,3,3454,4268,6216,7220,3588,4400,6382,7382,0,0,42,143,13,4520,0,803,4,1
1,0,5,7,11,95,10,3,1,0,1,1,54320,0,0,0,3020,4143,6240,8560,3212,4490,5927,7071,0,0,44,143,13,5735,0,971,4,1
1,0,0,4,3,211,4,5,6,0,2,2,66240,0,2,0,5567,6858,8763,10348,5745,7026,9076,10590,0,0,44,143,13,6235,0,533,4,1
1,0,2,5,7,14,11,14,6,0,0,0,67545,1,5,3,7530,9350,11149,13175,6889,7874,11148,12017,0,0,42,143,13,8855,0,1020,4,1
1,0,3,3,8,40,22,37,6,0,2,2,53025,1,0,3,6066,7353,9391,10658,6066,7353,9391,10658,0,0,53,143,13,6125,1,671,5,1
1,0,1,6,7,85,11,216,3,0,0,0,72651,1,1,3,6377,7729,9759,11358,5698,7216,9274,10794,0,0,44,143,13,8265,0,1272,5,1
1,0,2,5,20,123,10,535,3,0,2,2,76373,3,7,0,7108,8368,11040,12114,7152,8379,11295,12118,0,0,44,143,13,9215,0,1272,5,1
1,0,3,3,2,42,51,95,1,0,1,1,75888,1,0,2,8602,10201,12118,13443,8272,9949,11771,13282,0,0,44,143,13,9015,0,803,5,1
1,0,0,4,15,464,10,71,1,0,2,2,79353,1,6,1,12943,14805,16696,18199,12689,14485,16490,18054,0,0,44,143,13,10115,0,1857,5,1
1,0,5,7,7,14,11,55,11,0,0,0,86369,1,5,3,5139,6370,8300,9764,5456,6621,8746,10131,0,0,44,143,13,7950,0,1543,5,1
1,0,5,7,11,357,10,94,7,0,2,2,69691,0,5,0,3914,4937,6865,7806,3743,4743,6692,7529,0,0,44,143,13,6745,0,1223,5,1
1,0,7,2,7,36,28,102,4,0,0,0,79902,1,3,3,8904,10362,12906,14212,8772,9764,12744,13769,0,0,44,143,13,8090,0,1974,5,1
1,0,1,6,2,31,51,185,1,0,2,2,65978,1,4,2,3408,4155,6471,7285,3439,4111,6759,7354,0,0,44,143,13,6675,0,1313,5,1
1,0,2,5,8,40,22,37,6,1,1,1,71334,1,0,3,4625,5771,7736,8782,4467,5533,7869,8817,0,0,44,143,13,5945,0,803,5,1
1,0,2,5,1,2,2,3,11,0,1,1,71129,1,0,1,3452,4923,6609,8394,2040,3326,5548,6774,0,0,44,143,13,6345,0,1389,6,1
1,0,0,4,7,16,28,93,7,0,0,0,85460,1,3,3,7111,8483,10531,12166,6948,8261,10309,12041,0,0,44,143,13,7950,0,2152,6,1
1,0,0,4,0,70,36,461,6,0,2,2,87926,0,0,0,8867,9816,12746,13677,8839,9784,12513,13386,0,0,44,143,13,7790,0,1633,6,1
1,0,5,7,13,54,6,108,7,0,1,1,68886,1,2,3,3013,4101,5178,7047,2968,4057,5537,6704,0,0,44,143,13,4330,0,1320,6,1
1,0,0,4,9,120,10,11,1,0,1,1,74009,1,4,1,6295,7891,9702,11570,6473,8164,10658,14443,0,0,44,143,13,6845,0,1623,6,1
1,0,2,5,7,67,28,157,7,0,0,0,84706,1,5,3,7343,9312,11269,13186,6874,8227,10383,11898,0,0,44,143,13,8265,0,1503,6,1
1,0,3,3,4,6,5,6,7,0,2,2,61512,0,0,0,5689,6748,9365,10057,5848,6819,9330,10144,0,0,44,143,13,6275,0,533,6,1
1,0,1,6,18,280,63,187,1,0,2,2,81548,1,3,3,4753,6138,8224,9278,4713,5994,8223,9291,0,0,44,143,13,6065,0,2412,6,1
1,0,5,7,7,62,10,3,5,0,2,2,77524,1,0,3,2325,3315,5355,6313,2315,3337,5243,6541,0,0,44,143,13,4830,0,2508,6,1
1,0,3,3,2,42,6,7,6,0,2,2,79105,1,0,2,10445,11819,14344,16231,10500,11883,15083,17070,0,0,44,143,13,6975,0,803,6,1
1,0,3,3,7,16,11,47,6,0,2,2,83431,1,3,3,7911,8948,11389,12501,7933,8954,11305,12481,0,0,44,143,13,7075,0,2152,6,1
1,0,1,6,6,212,6,7,5,0,0,0,79303,2,3,0,7337,8916,11395,12795,6972,8482,10756,12433,0,0,44,143,13,10780,0,1155,6,1
1,0,2,5,8,40,33,67,3,0,1,1,72910,1,0,3,4091,5326,7384,8604,3748,4818,7164,8082,0,0,44,143,13,5945,0,803,6,1
1,0,2,5,9,64,10,11,7,0,1,1,86403,1,4,1,5048,6451,8852,10495,4562,5914,7650,9386,0,0,44,143,13,6345,0,1763,6,1
1,0,3,3,13,44,10,3,1,0,2,2,79083,1,3,3,8218,9974,11742,13800,8270,10097,11800,13969,0,0,44,143,13,7490,0,1974,6,1
1,0,5,7,7,14,11,55,7,0,2,2,86354,1,5,3,5162,6338,8180,9578,4965,6040,8291,9573,0,0,44,143,13,7950,0,1543,6,1
1,0,1,6,9,45,26,205,1,0,0,0,69420,1,0,1,4080,5057,8046,9141,3526,4715,7102,8310,0,0,44,143,13,5565,0,1118,7,1
1,0,0,4,11,84,18,3,5,0,1,1,46759,0,0,0,4539,5788,7731,8803,4709,5948,7737,9381,0,0,44,143,13,5465,0,482,7,1
1,0,3,3,4,6,5,6,5,0,1,1,61986,0,0,0,5499,6619,8804,9879,5831,6951,9942,11851,0,0,44,143,13,5665,0,533,7,1
1,0,7,2,7,36,28,102,3,0,2,2,87852,1,3,3,8861,10291,12726,14429,8829,10207,12906,14621,0,0,42,143,13,7590,0,2152,7,1
1,0,6,8,3,167,20,222,0,0,0,0,78264,0,8,0,4198,5382,6730,7460,3648,5019,6805,8268,0,0,42,143,13,5540,0,1338,7,1
1,0,5,7,8,40,33,67,4,0,2,2,84547,1,0,3,2964,3804,5943,6784,2785,3606,5553,6614,0,0,42,143,13,4830,0,1153,7,1
1,0,2,5,1,2,2,3,1,0,1,1,87362,1,0,1,3337,5208,6979,8601,4702,5691,7972,8937,1,1,44,143,13,5745,0,1503,7,1
1,0,1,6,11,82,10,392,1,1,1,1,58011,0,2,0,1696,2561,4883,5667,2801,3589,5613,6503,1,1,42,143,13,4480,0,754,7,1
1,0,7,2,0,70,0,0,6,0,0,0,70604,0,0,0,10527,11913,14086,14931,9878,11163,13795,15066,0,0,42,143,13,7145,0,1272,7,1
1,0,2,5,16,97,17,106,7,0,1,1,78223,2,0,0,7065,7897,11079,12384,7440,8517,11124,13020,0,0,43,143,13,9865,0,569,8,1
1,0,3,3,8,40,22,37,6,1,1,1,71579,1,0,3,6069,7237,9383,10231,5870,7053,8816,10073,0,0,43,143,13,5030,0,803,8,1
1,0,0,4,8,40,22,37,4,0,2,2,78003,1,0,3,4808,6102,8209,9548,4872,6131,7951,9045,0,0,44,143,13,5365,0,803,8,1
1,0,0,4,4,618,12,6,7,0,0,0,84333,0,0,0,5190,6575,8761,9890,5102,6305,8590,9530,0,0,44,143,13,6245,0,594,8,1
1,0,5,7,7,14,11,55,11,0,2,2,70579,1,5,3,4843,5869,8105,9204,4718,5716,8027,9081,0,0,44,143,13,6775,0,1455,8,1
1,0,5,7,7,14,11,55,1,0,0,0,82699,1,5,3,5027,6065,8505,9649,4854,5979,8946,10078,0,0,44,143,13,5765,0,1543,9,1
1,0,7,2,7,51,11,47,3,0,1,1,63422,1,2,3,6224,6821,10043,10627,7339,8481,10426,11444,1,1,44,143,13,6245,0,728,9,1
1,0,3,3,2,116,6,7,1,0,2,2,88581,1,0,2,8918,10870,13397,15159,8899,10810,13026,14508,0,0,44,143,13,6775,0,1373,9,1
1,0,3,3,1,106,10,150,6,0,2,2,86436,1,7,1,9080,10358,13142,14831,9069,10360,13141,14482,0,0,44,143,13,9415,0,1503,9,1
1,0,2,5,2,26,27,167,4,0,0,0,69655,1,5,2,7844,9089,12003,13617,6877,7650,11050,12293,0,0,44,143,13,9315,0,1020,9,1
1,0,3,3,7,67,11,65,3,0,2,2,83585,1,5,3,9239,11044,13976,15314,9239,11044,13976,15314,0,0,44,143,13,8515,0,1503,9,1
1,0,1,6,1,24,14,38,7,0,0,0,85879,1,5,1,7766,9477,11724,13412,6548,7100,10464,10942,0,0,44,143,13,10320,0,1763,9,1
1,0,7,2,2,42,7,8,4,0,2,2,77352,1,0,2,11118,12309,15493,16829,10962,12242,14787,15842,0,0,42,143,13,8515,0,803,9,1
1,0,2,5,0,70,36,95,7,0,0,0,83541,0,0,0,6187,7647,9396,10883,5703,7398,9111,11113,0,0,44,143,13,8050,0,1633,9,1
1,0,0,4,4,108,10,3,7,0,2,2,81101,0,2,0,3164,3982,6926,8716,3183,4031,7634,9668,0,0,43,143,13,4299,0,594,0,1
1,0,3,3,7,83,11,83,3,0,2,2,80075,1,4,3,6063,7981,9954,13103,6678,7815,11053,12158,0,0,44,143,13,7395,0,2282,0,1
1,0,0,4,1,121,10,3,6,0,2,2,79107,1,7,1,8157,9508,11859,13320,8189,9589,12112,13511,0,0,44,143,13,9025,0,1389,0,1
1,0,3,3,13,39,10,3,6,0,0,0,71972,1,0,3,7536,9111,10641,12485,7437,8751,10865,12250,0,0,44,143,13,8375,0,1272,0,1
1,0,5,7,7,16,10,3,6,0,1,1,89347,1,3,3,2948,4135,6325,7431,2975,4162,5356,6684,0,0,43,143,13,4740,0,2452,0,1
1,0,6,8,5,566,8,333,1,0,0,0,96084,1,6,3,5803,7180,8972,10262,5676,6989,8775,10255,0,0,43,143,13,8775,0,2218,0,1
1,0,2,5,1,3,2,3,0,0,0,0,77306,1,2,1,3084,4103,5761,6856,2785,3938,5925,7070,0,0,43,143,13,4399,0,686,0,1
1,0,1,6,11,32,18,3,3,0,2,2,103575,0,0,0,3573,4677,7494,9809,3643,4728,7450,9669,0,0,43,143,13,4030,0,970,0,1
1,0,4,9,9,59,10,3,1,0,0,0,68832,1,0,1,2465,3202,4807,5673,2341,3053,4783,5599,0,0,43,143,13,4440,0,1515,0,1
0,0,2,4,7,157,10,3,1,0,1,1,70371,1,2,3,2818,3670,3543,4464,3071,4017,3817,4838,0,0,35,145,15,4305,0,1155,1,1
0,0,2,4,13,168,6,7,1,0,1,1,41167,1,0,3,3780,4808,4582,5693,3842,4704,4649,5580,0,0,35,145,15,5010,0,1469,1,1
0,0,0,3,15,442,10,71,4,0,0,0,78786,1,6,1,10298,11615,11622,13044,10450,11768,11786,13209,0,0,7,145,15,9145,0,1740,1,1
0,0,5,6,10,528,11,20,3,0,2,2,74820,1,0,2,3093,4004,3840,4824,3222,4246,3980,5086,0,0,7,145,15,3285,0,1220,1,1
0,0,0,3,2,131,27,149,5,0,2,2,69179,1,6,2,10375,12430,11705,13924,10388,13024,11719,14566,0,0,35,145,15,8945,0,1215,1,1
1,2,5,7,10,325,45,119,8,0,1,1,84203,1,3,2,4234,5396,8061,8941,4088,5305,6501,8330,0,0,26,144,5,5200,0,894,9,1
1,2,5,7,2,213,27,149,4,0,0,0,68135,1,6,2,7066,8379,10606,12264,6623,8215,10988,12814,0,0,24,144,5,8925,0,1515,9,1
1,2,5,7,2,30,6,145,5,0,0,0,53417,1,4,2,2884,3785,5745,6553,2528,3770,5886,7346,1,1,35,144,5,4200,0,1717,9,1
1,2,5,7,10,22,45,119,4,0,1,1,94848,1,0,2,2916,4039,5955,7608,3052,4080,6255,7395,0,0,35,144,5,3925,0,1353,9,1
1,2,2,5,7,210,11,55,2,0,0,0,86275,1,5,3,8038,9604,12543,14340,6907,8912,11324,13687,1,1,35,144,5,8625,0,2152,9,1
1,2,1,6,10,325,45,119,7,0,1,1,89215,1,3,2,4790,5743,8368,9564,5050,6214,8454,9852,0,0,35,144,5,5525,0,594,9,1
1,2,2,5,14,490,5,240,5,0,0,0,87597,0,5,0,5400,6595,7906,8916,4633,6216,6158,8262,0,0,35,144,5,5725,0,1243,9,1
1,2,3,3,4,110,5,50,3,0,0,0,80737,0,5,0,11440,14271,15662,17413,11858,15135,15877,17945,0,0,35,144,5,8000,0,2022,9,1
1,2,4,9,10,325,11,47,5,0,0,0,83659,1,3,2,2971,3919,6221,7352,3747,5035,6259,7658,0,0,35,144,5,4925,0,894,9,1
1,2,1,6,9,59,26,154,3,0,0,0,61330,1,0,1,3665,4720,6743,7900,3957,4970,7326,8632,0,0,35,144,5,5700,0,1215,9,1
1,2,2,5,1,41,14,82,4,0,0,0,74457,1,5,1,7224,8938,10866,12293,7474,9067,10959,12691,0,0,35,144,5,8225,0,1389,9,1
1,2,5,7,6,34,61,123,2,0,1,1,109728,2,2,0,2751,3379,5760,6526,2994,3714,5564,6259,1,2,26,144,5,4000,0,950,0,1
1,2,5,7,7,13,11,47,3,0,0,0,104716,1,2,3,2004,2872,4615,5559,2339,3305,5194,6052,0,0,26,144,5,3500,0,1750,0,1
1,2,1,6,2,7,6,7,4,0,0,0,96445,1,0,2,3108,4204,6000,7102,3341,4364,5918,7271,1,2,26,144,5,3900,0,1053,0,1
1,2,6,8,9,59,35,176,2,0,0,0,63194,1,0,1,3005,3934,5993,6861,3358,4447,6324,7511,1,1,35,144,5,4100,0,1515,0,1
1,2,0,4,9,59,26,154,1,0,1,1,75921,1,0,1,4678,5677,7867,9040,4352,5289,7424,8688,0,0,35,144,5,5000,0,1389,0,1
1,2,3,3,2,4,41,95,2,0,1,1,81411,1,2,2,5026,6301,8869,9882,5664,7148,8888,10299,0,0,35,144,5,5200,0,1243,0,1
0,2,3,2,7,126,11,47,6,0,1,1,79716,1,3,3,7644,8892,8756,10103,7644,8892,8756,10103,0,0,43,146,10,7860,0,1974,6,1
0,2,1,5,7,240,44,55,3,0,2,2,71094,1,5,3,6568,8072,7593,9218,6568,8072,7593,9218,0,0,5,146,10,8630,0,1155,6,1
0,2,2,4,19,404,10,71,6,0,1,1,61707,0,0,0,6419,7824,7433,8950,6773,8085,7815,9232,0,0,17,146,10,8030,0,533,6,1
0,2,0,3,7,127,11,47,5,0,1,1,56583,1,2,3,4810,5899,5695,6871,4994,6101,5894,7089,0,0,18,146,10,5180,0,671,11,1
0,2,2,4,2,948,41,363,0,0,0,0,61212,1,2,2,4986,6434,5885,7449,4564,5722,5429,6680,0,0,12,146,10,4660,0,1020,10,1
0,2,5,6,1,334,2,118,4,0,0,0,63393,1,2,1,2577,3564,3283,4349,2429,3337,3123,4104,0,0,12,146,10,3860,0,930,10,1
0,2,6,7,9,593,10,11,3,0,1,1,59444,1,4,1,2325,3257,3011,4018,2287,3168,2970,3921,0,0,18,146,10,4160,0,1551,10,1
1,2,0,4,7,21,28,246,2,0,0,0,55140,1,0,3,6911,8027,11383,13050,7681,8644,11698,12560,0,0,22,146,10,7930,0,671,1,1
1,2,5,7,7,221,11,55,1,0,0,0,84918,1,5,3,5619,6846,9459,10750,5583,6909,9319,10442,0,0,22,146,10,6580,0,2452,1,1
1,2,1,6,7,62,11,47,3,0,0,0,78609,1,0,3,4076,5181,7526,8618,4302,5369,7553,8826,0,0,22,146,10,5415,0,1272,1,1
1,2,5,7,2,7,7,8,3,0,0,0,82298,1,0,2,3162,4602,5850,6721,3238,4007,6090,6967,0,0,22,146,10,3995,0,1283,1,1
1,2,0,4,1,2,2,118,11,0,0,0,66638,1,0,1,4540,5901,8134,9230,4856,6168,8284,9806,0,0,16,146,10,5915,0,1215,1,1
1,2,2,5,9,59,26,3,3,0,1,1,83842,1,0,1,3947,4966,7184,8670,4389,5557,7394,8767,0,0,16,146,10,5215,0,1503,1,1
1,2,0,4,1,49,14,439,7,0,0,0,78555,1,11,1,8282,10611,12532,14270,7397,9054,11776,13057,0,0,38,146,10,7830,0,1155,5,1
1,2,0,4,2,72,6,68,4,0,0,0,74674,1,9,2,8011,9437,12101,13491,7762,9399,11845,13762,0,0,22,146,10,7930,0,1506,5,1
1,2,7,2,2,42,6,7,8,0,0,0,88856,1,0,2,11648,13345,15830,17415,11583,13397,15030,16647,0,0,16,146,10,7960,0,853,6,1
1,2,3,3,1,1,1,188,4,0,0,0,51926,1,1,1,11409,13410,15399,16877,10260,12859,14428,16596,0,0,16,146,10,11620,0,505,6,1
1,2,1,6,1,1,1,32,3,0,0,0,92456,1,1,1,9141,10897,13470,15154,8152,10247,12155,14141,0,0,16,146,10,11045,0,1053,6,1
1,2,0,4,2,115,9,235,1,0,0,0,86783,1,1,2,7086,8814,13688,15078,9349,12115,14660,17073,0,0,16,146,10,8730,0,1633,6,1
1,2,2,5,2,204,35,227,4,0,0,0,85825,1,9,2,8223,10603,11916,14695,7455,9573,11790,13403,0,0,37,146,10,8925,1,1763,7,1
1,2,2,5,7,58,11,55,4,0,0,0,82574,1,5,3,7199,8200,11418,12539,7056,8606,11291,13217,0,0,18,146,10,7695,0,1243,7,1
1,2,1,6,2,52,27,48,6,0,0,0,62014,1,6,2,8060,9400,12218,13453,7153,8699,10688,12959,0,0,17,146,10,9845,0,923,7,1
1,2,7,2,9,59,10,3,0,0,1,1,56072,1,0,1,6255,6972,9852,10567,6326,7126,9951,10806,0,0,18,146,10,6680,0,1086,7,1
1,2,1,6,2,31,7,305,1,0,0,0,91746,1,4,2,4021,5283,7439,8691,4339,5646,8563,11142,0,0,38,146,10,4160,0,1774,8,1
1,2,6,8,8,73,34,69,2,0,0,0,74856,1,0,3,2508,3397,5403,6249,2512,3468,4819,6653,0,0,17,146,10,4760,0,1806,8,1
1,2,0,4,2,57,42,124,6,0,0,0,63499,1,1,2,8913,11983,13712,16747,8672,9467,13497,14317,0,0,38,146,10,8695,0,728,8,1
1,2,1,6,10,456,10,71,3,0,0,0,74267,1,4,2,4357,5489,8024,9199,4064,5476,7236,9145,0,0,38,146,10,5380,0,1506,8,1
1,2,0,4,15,464,10,71,0,0,0,0,66805,1,6,1,11557,13536,15524,17062,10686,12820,14351,16563,0,0,36,146,10,10510,0,1606,8,1
1,2,0,4,7,16,11,47,3,0,1,1,76390,1,3,3,6159,7496,9430,10905,6126,7249,9546,10919,0,0,17,146,10,7145,0,1974,9,1
0,2,0,3,7,536,28,93,1,0,0,0,71221,1,3,3,7546,9088,8650,10315,7546,9088,8650,10315,0,0,19,147,18,6165,0,1974,6,1
0,2,5,6,2,197,6,7,11,0,0,0,59134,1,2,2,2774,3744,3496,4544,2774,3744,3496,4544,0,0,19,147,18,4795,0,1220,6,1
0,2,2,4,7,137,10,3,4,0,1,1,74023,1,3,3,4573,5967,5439,6944,4573,5967,5439,6944,0,0,19,147,18,4895,0,1974,6,1
0,2,0,3,7,126,11,47,1,0,1,1,66205,1,3,3,6858,8107,7907,9256,6781,8027,7823,9169,0,0,19,147,18,7065,0,1703,6,1
0,2,1,5,9,163,10,3,1,0,0,0,85298,1,0,1,3518,4516,4299,5377,3892,4995,4703,5895,0,0,19,147,18,4200,0,1503,11,1
0,2,0,3,7,291,28,320,2,0,0,0,70004,1,4,3,7605,9394,8713,10646,7855,9471,8983,10729,0,0,8,147,18,7310,0,2091,7,1
0,2,3,2,9,163,10,3,1,0,1,1,63039,1,0,1,5962,6833,6939,7880,5471,6404,6409,7416,0,0,8,147,18,5565,0,1215,7,1
0,2,7,1,7,160,11,19,1,0,1,1,60962,1,0,3,8722,9396,9920,10648,7197,8393,11114,12174,0,0,8,147,18,7380,0,728,7,1
0,2,3,2,7,160,28,51,3,0,0,0,72661,1,0,3,7884,9299,9015,10543,7517,8841,11566,13294,0,0,19,147,18,6545,0,803,8,1
0,2,1,5,10,568,10,71,3,0,0,0,78908,1,4,2,4745,5987,5625,6966,4048,5083,8243,9192,0,0,19,147,18,5180,0,1506,8,1
1,2,5,7,13,205,6,104,1,0,0,0,102232,1,0,3,2526,3464,5319,6251,3094,4238,5762,7216,0,0,13,147,18,2735,1,3191,0,1
0,1,7,1,1,33,6,71,0,0,0,0,41574,1,0,1,7257,7861,8338,8990,7257,7861,8338,8990,0,0,46,58,26,6800,0,693,4,1
0,2,5,6,2,188,27,85,7,0,0,0,80545,1,5,2,4885,5860,5776,6829,5623,6898,6573,7950,0,0,0,148,0,7030,0,2193,2,1
0,2,6,7,3,537,30,454,5,0,0,0,50076,0,5,0,3976,5057,4794,5962,4370,5310,5220,6235,0,0,3,148,0,7030,0,1303,2,1
0,2,1,5,2,77,35,227,11,0,0,0,62810,1,10,2,7219,8750,8297,9950,6987,8419,8046,9593,0,0,3,148,0,7745,0,1215,2,1
0,2,6,7,18,602,11,47,5,0,0,0,78873,1,0,3,3368,4471,4137,5329,3567,4763,4352,5644,0,0,4,148,0,5230,0,2274,2,1
0,2,4,8,8,640,34,69,7,0,0,0,49602,1,0,3,2632,3399,3343,4171,2211,3115,2888,3864,0,0,4,148,0,4510,0,1346,3,1
0,2,4,8,2,233,17,114,7,0,0,0,68659,1,0,2,2256,2953,2936,3689,2650,3539,3362,4322,0,0,4,148,0,3910,0,1125,3,1
0,2,0,3,7,144,11,47,3,0,1,1,40103,1,2,3,4004,4986,4824,5885,4004,4986,4824,5885,0,0,4,148,0,5430,0,623,4,1
0,2,4,8,1,319,14,38,5,0,0,0,51924,1,5,1,3267,4436,4028,5291,3267,4436,4028,5291,0,0,4,148,0,5530,0,1551,4,1
0,2,2,4,1,11,2,22,5,0,0,0,64692,1,4,1,6002,7884,6982,9015,6002,7884,6982,9015,0,0,3,148,0,6430,0,1411,4,1
0,2,1,5,2,251,30,137,4,0,1,1,69261,1,5,2,5407,6742,6340,7781,5407,6742,6340,7781,0,0,3,148,0,6830,0,1020,4,1
0,2,5,6,12,281,108,478,7,1,0,0,82693,2,0,0,5660,7627,6613,8737,5660,7627,6613,8737,0,0,3,148,0,6130,0,894,5,1
0,2,1,5,1,495,2,3,0,0,0,0,60215,1,2,1,2765,3758,3486,4559,2765,3758,3486,4559,0,0,3,148,0,3610,0,630,5,1
1,2,1,6,16,680,101,50,3,0,0,0,75700,2,6,0,9050,10279,13173,14810,9428,11043,13440,16010,0,0,3,148,0,10050,0,920,1,1
